algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
PSO,,0.7756217345492094,0.0358760590106238,0.8634499339357818,41.49663391113281,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,,1.1794066545248685,0.0321976212408027,1189.3078367213934,42.47761869430542,51.0,,,,,,200.0,50.0,0.4,1.0,1.5
PSO,,0.9180245993468074,0.0275664272428876,247.2779860014064,41.2520613193512,51.0,,,,,,200.0,50.0,0.4,1.0,2.0
PSO,,1.277176940955575,0.0463645653567187,838.0323937186561,42.62281551361084,51.0,,,,,,200.0,50.0,0.4,1.5,1.0
PSO,,1.0747058409795096,0.035908509405261,152706.47389075914,42.41520142555237,51.0,,,,,,200.0,50.0,0.4,1.5,1.5
PSO,,0.9701100512908096,0.0589653787443427,280.27823423758633,41.596099615097046,51.0,,,,,,200.0,50.0,0.4,1.5,2.0
PSO,,1.1957509117043053,0.0695743068630275,10474.534340441494,43.39123792648316,51.0,,,,,,200.0,50.0,0.4,2.0,1.0
PSO,,0.7784216085299448,0.0292074369300707,43.88298679835388,41.57634582519531,51.0,,,,,,200.0,50.0,0.4,2.0,1.5
PSO,,0.8008246742402351,0.0246776354835449,1135.8935044656616,41.9757803440094,51.0,,,,,,200.0,50.0,0.4,2.0,2.0
PSO,,1.0331107034185147,0.0343224750178531,1055.562828897582,42.7109293460846,51.0,,,,,,200.0,50.0,0.7,1.0,1.0
PSO,,0.8015599971356779,0.0470426300145193,11.481867301803437,40.78401370048523,51.0,,,,,,200.0,50.0,0.7,1.0,1.5
PSO,,0.7756217345492094,0.0358760590106238,0.8634499339357818,42.305433940887454,51.0,,,,,,200.0,50.0,0.7,1.0,2.0
PSO,,0.9198191543167082,0.0540525232304311,155592.1349888228,44.15308060646057,51.0,,,,,,200.0,50.0,0.7,1.5,1.0
PSO,,1.1794066545248685,0.0321976212408027,1189.3078367213934,41.80555696487427,51.0,,,,,,200.0,50.0,0.7,1.5,1.5
PSO,,0.9180245993468074,0.0275664272428876,247.2779860014064,43.50470738410949,51.0,,,,,,200.0,50.0,0.7,1.5,2.0
PSO,,1.277176940955575,0.0463645653567187,838.0323937186561,41.90423674583435,51.0,,,,,,200.0,50.0,0.7,2.0,1.0
PSO,,1.0747058409795096,0.035908509405261,152706.47389075914,40.91537485122681,51.0,,,,,,200.0,50.0,0.7,2.0,1.5
PSO,,0.9701100512908096,0.0589653787443427,280.27823423758633,40.17492036819458,51.0,,,,,,200.0,50.0,0.7,2.0,2.0
PSO,,1.1957509117043053,0.0695743068630275,10474.534340441494,39.05083565711975,51.0,,,,,,200.0,50.0,0.9,1.0,1.0
PSO,,0.7784216085299448,0.0292074369300707,43.88298679835388,39.4693259716034,51.0,,,,,,200.0,50.0,0.9,1.0,1.5
PSO,,0.8008246742402351,0.0246776354835449,1135.8935044656616,40.02393164634704,51.0,,,,,,200.0,50.0,0.9,1.0,2.0
PSO,,1.0331107034185147,0.0343224750178531,1055.562828897582,39.894446182250974,51.0,,,,,,200.0,50.0,0.9,1.5,1.0
PSO,,0.8015599971356779,0.0470426300145193,11.481867301803437,42.20978226661682,51.0,,,,,,200.0,50.0,0.9,1.5,1.5
