Generation,Mean Fitness,Std Fitness
0,0.2355641503850828,0.005414342276083533
1,0.24560698181569177,0.007266135139567108
2,0.25580979500265255,0.0066130339962672275
3,0.26606305003849545,0.008215672975266878
4,0.278953464259164,0.007817400899738008
5,0.28940758397788724,0.008200914423144563
6,0.3026101596190615,0.010434691989021937
7,0.31785719774730553,0.011606764973551
8,0.3332181123788123,0.015256801639528562
9,0.34684848597087986,0.017457569400841953
10,0.3608538384624654,0.01936075566923537
11,0.3799946726335116,0.02090588753883855
12,0.3972408562609529,0.023920227233550223
13,0.4143765085444764,0.02237979381084415
14,0.43077109560020865,0.024384822726561083
15,0.44662194489092816,0.02229081758360201
16,0.4623593555379561,0.024713467087321663
17,0.4750148958708462,0.026085740274342142
18,0.49289326576938924,0.026143567855011336
19,0.5087179706698245,0.025952059165358757
20,0.521666928413229,0.02549874005736652
21,0.531363518975715,0.027003143246833245
22,0.5463397493960146,0.025903731555930495
23,0.5532698630005648,0.025480114549952915
24,0.5627241168821848,0.026332844370263862
25,0.577358883787543,0.02959627076676549
26,0.5893197241710678,0.02774791709152095
27,0.5973843223860887,0.025036158755084793
28,0.6079816489777131,0.024442676697615327
29,0.6194768183239693,0.023980747888014447
30,0.6264665556921829,0.022709909318566424
31,0.6354591491013709,0.023009558027459593
32,0.6431144678258989,0.024646009496146756
33,0.6493679457925114,0.02273689251989674
34,0.660325710100249,0.02192785869519906
35,0.6688474446706718,0.020159653889960966
36,0.6743159224812473,0.02162746181231152
37,0.6825611804145315,0.022099735324032074
38,0.6883207152536315,0.022634798664056703
39,0.694729586014176,0.021854122306255948
40,0.7013930326033572,0.02047687506228215
41,0.7067385271294547,0.020442602147876947
42,0.714060893324676,0.020599021834764978
43,0.7203011060047946,0.018308005545002042
44,0.7235407167925904,0.018557356331095273
45,0.72897083740594,0.01802058493650039
46,0.7313286477524394,0.018753030372494754
47,0.7358468018092789,0.017181140255628703
48,0.7416408123213417,0.018373574180695424
49,0.7458832097627375,0.018540478582511333
50,0.7506090796817045,0.017538686016656115
51,0.7563073059958139,0.01688579184859452
52,0.7591766598769927,0.016149773988639357
53,0.7621264153036286,0.01704564998298668
54,0.764907335683264,0.0161509506357569
55,0.7689827654400879,0.015234760455825927
56,0.7721785883177852,0.015479811256893905
57,0.7759914546986566,0.015084073536946635
58,0.7786756463218955,0.016126395234774136
59,0.7806090662111119,0.015426821226598188
60,0.7843145184222542,0.015278613288588512
61,0.7869994885843853,0.013704106806663263
62,0.7897145305581312,0.013640615220977467
63,0.7931025439443955,0.012996520556883178
64,0.795197596562892,0.013984474672419008
65,0.7982527572530607,0.014006988909947152
66,0.8013248881361122,0.013992483435521664
67,0.8036007076768106,0.013893681573797879
68,0.8046946200394844,0.013415554995283742
69,0.807597740342767,0.012680617736668159
70,0.8093575754138185,0.013168620929510584
71,0.812855240511173,0.013105404909039381
72,0.814291170055076,0.013156450703135241
73,0.8160239250380179,0.012363898214658888
74,0.8187562508236538,0.012551952067010165
75,0.8196394659039719,0.012318418113680552
76,0.8213014622402683,0.012364172410117094
77,0.8235615430069442,0.011457042402662631
78,0.8264877629535934,0.011998628869231738
79,0.8299054636087784,0.012827536750615808
80,0.8308529656135504,0.012430134699151536
81,0.8321627505617988,0.012965280287108595
82,0.8326521462915477,0.012564074117007011
83,0.833217882290388,0.012580487449436014
84,0.8361899023728178,0.011380866639715395
85,0.8373898659576978,0.011074076402846886
86,0.8392760989498417,0.012055414842194863
87,0.8403899378504823,0.011704680930550961
88,0.8415996045103306,0.011340635866628522
89,0.8426792656026213,0.011021747166108964
90,0.8448692884347937,0.011749399319686915
91,0.8460243280213399,0.011960845876203535
92,0.8476495483726235,0.010567209794582953
93,0.848895996759591,0.010868754191101036
94,0.8491939254772412,0.010711050167058448
95,0.850453423418733,0.011084402344730975
96,0.8516191794885012,0.011852143370192844
97,0.8524978398127929,0.0115272746678314
98,0.8530976994253299,0.011696982398801193
99,0.8537619932071503,0.011152483262693351
100,0.8543563602626542,0.010531138295582502
