algorithm,quality,run_id,sharpe_ratio,annual_return,runtime,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,best,1,0.769307232590347,4.24388616300231,17.623130798339844,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,2,0.7685647284218035,11.958699152346014,15.878211736679077,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,3,0.7639740910978117,6.313353223988127,29.19455361366272,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,4,0.7762523811499407,12.104238507877795,29.063835620880127,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,5,0.7649987518967917,11.415730360562039,30.066965341567993,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,6,0.7652346717726856,1.5561617116280477,30.232800722122192,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,7,0.7466168848611012,12.976736632448974,31.143722534179688,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,8,0.767572430634853,1.040612838170268,30.370603322982788,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,9,0.7577372203743745,1.8469218117696347,30.81708264350891,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,best,10,0.7620100357502209,17.647292936652484,30.86379361152649,normalize,0.7686194370313388,0.0043226494506567,9.207181481555256,10.548350954055786,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
