Generation,Diversity
0,0.0028945571831494933
1,0.002171089297434176
2,0.0022552684203116864
3,0.0019772204204234756
4,0.0017931564619388179
5,0.0015824426313724796
6,0.0017290155410772492
7,0.001708658464889226
8,0.0016046411459151688
9,0.0014806801010948953
10,0.0014348058266671884
11,0.0014272185251795334
12,0.0013163957686372569
13,0.0012313401869769956
14,0.0011783569063916815
15,0.0010395966877360645
16,0.0009435741003065842
17,0.0008295491954284257
18,0.0007393368706803456
19,0.0006785858968079017
20,0.0007560028268847419
21,0.0008508726960767237
22,0.0009346663347187475
23,0.0010868294233174589
24,0.0012556989559284392
25,0.0011655322374267152
26,0.0011146105326524658
27,0.0013400139541263545
28,0.0015411036413540496
29,0.0018511312608790092
30,0.002329857344439949
31,0.0026779836978137804
32,0.003061567133321198
33,0.0032201663766412325
34,0.0035686921767879632
35,0.0038157200299579323
36,0.004115664455714404
37,0.005110411531212265
38,0.005751487985148134
39,0.005967009701282725
40,0.005957948203979599
41,0.006404858833506144
42,0.006392220991982539
43,0.006379200139787882
44,0.006289639602783365
45,0.005971249595435932
46,0.006160415579202164
47,0.006567300948806327
48,0.006981511681961815
49,0.007555399952907034
50,0.007311914054247954
