Generation,Fitness
0,0.30385359089661634
1,0.3364647304381435
2,0.3773341095252123
3,0.41709113019115895
4,0.4632160072564707
5,0.5454018813728596
6,0.6423730719489753
7,0.7239094478215387
8,0.7506246131113481
9,0.7590905282150766
10,0.7754982953489331
11,0.7947751739629489
12,0.8240254344165945
13,0.8543247934142244
14,0.8902569826120559
15,0.913154172566224
16,0.9408882098063462
17,0.9733210182195732
18,0.9960963451810412
19,1.0146588682386357
20,1.0331505693958336
21,1.0619059031791624
22,1.0951864325545007
23,1.1380326200159734
24,1.1693609961956248
25,1.1830486464062986
26,1.1936407978458075
27,1.2002215632291588
28,1.2067484084856976
29,1.2128149476669265
30,1.223610767484963
31,1.2235765404116992
32,1.2282274149271482
33,1.2357695986106276
34,1.2409186260606826
35,1.2459605079825038
36,1.2498403290200746
37,1.2553558939698126
38,1.2610390810407455
39,1.2618833902970308
40,1.2621801705093085
41,1.2679466314899264
42,1.2683828998813338
43,1.2740006985177748
44,1.285566970446987
45,1.2912672946245127
46,1.2949451762877566
47,1.2990234173848938
48,1.297091732114347
49,1.3011844824706897
50,1.3081149283083895
