Generation,Diversity
0,0.002880277553972813
1,0.002128555385112525
2,0.002101011578273248
3,0.0018071620801674198
4,0.0016386424171780578
5,0.0015278967768469548
6,0.0014224508861503248
7,0.0013429839482021952
8,0.0012149101285124154
9,0.001201905654857398
10,0.001158114463719514
11,0.001194708355734321
12,0.001058975128966267
13,0.000977732822370704
14,0.0008683137941348552
15,0.0008031643349313975
16,0.0007445351687399757
17,0.0007468550776389792
18,0.000727961701241322
19,0.000665882047952354
20,0.0005946679068437801
21,0.0006312641544122909
22,0.0007810731311439594
23,0.0007429593496196063
24,0.0007280936951400031
25,0.0007624284576037456
26,0.000815736857928799
27,0.0008682486506184128
28,0.0009843758905637768
29,0.0010534111023524234
30,0.0011230154042695885
31,0.001124277451889689
32,0.001169972810540697
33,0.0016230688388633677
34,0.0015751515191660156
35,0.0014321590470557067
36,0.0014485667955634349
37,0.0014055194473876177
38,0.0015062165319401693
39,0.0016429978498834548
40,0.0015629466591863981
41,0.0016042124855515966
42,0.001925102122879756
43,0.0020383572417838653
44,0.002005991158330927
45,0.0025125806244310884
46,0.0025758633973948664
47,0.0026239536572772158
48,0.0027153739759425
49,0.0035487037693850126
50,0.0036481994621721447
