Generation,Fitness
0,0.29650231377688885
1,0.3181862935275549
2,0.36395068356888494
3,0.4028885469392756
4,0.4494950215057562
5,0.49692479283685936
6,0.5375467640314129
7,0.5964322987007531
8,0.6627168173538445
9,0.7256211866441803
10,0.751727685873536
11,0.7735037720156357
12,0.796970475500836
13,0.8345738024969693
14,0.8640185471871991
15,0.89391716146845
16,0.9175962796072716
17,0.9426298357351636
18,0.9663302301339501
19,0.9900865418070587
20,1.0092144874372688
21,1.0240566140581389
22,1.044221461971637
23,1.0642472887529504
24,1.0876977801852545
25,1.109079431719965
26,1.1135764980421963
27,1.1215347930287294
28,1.1267713661265608
29,1.143618164314259
30,1.1513727310032291
31,1.1657503518358103
32,1.1764090583199303
33,1.1988642731146342
34,1.2121867901167123
35,1.2399762775635224
36,1.247094753708492
37,1.2523935548252205
38,1.2595843046538344
39,1.2707883132248832
40,1.2838345140134604
41,1.291724821927871
42,1.2941341803351136
43,1.3026589369751764
44,1.30240605289193
45,1.3021636771353358
46,1.30744027136638
47,1.3184308929549253
48,1.3187119721814142
49,1.3227676384901086
50,1.3378761666692185
51,1.3405564208788485
52,1.33431098049006
53,1.346795780145409
54,1.3486837993477772
55,1.3626983929546277
56,1.3576486206684646
57,1.3629434441763633
58,1.3702793338584607
59,1.3599724198027485
60,1.3665206828975323
61,1.3687101490454388
62,1.3724384325572245
63,1.3702502113288544
64,1.386657735373349
65,1.3818864656772285
66,1.3861478996946182
67,1.3839970155800931
68,1.388484941115099
69,1.3891935923042675
70,1.3884409557104063
71,1.3943856319898495
72,1.3970917112816628
73,1.4077948679730823
74,1.4074865498647875
75,1.408901132496342
76,1.406632316792864
77,1.408099022628611
78,1.4071480227045805
79,1.4055140998998317
80,1.4160105970013404
81,1.4167739919046085
82,1.4145079690620088
83,1.4139029965452148
84,1.417229024971718
85,1.4152408518946908
86,1.4166589957691347
87,1.4149079510962506
88,1.418157152902651
89,1.4206607010903691
90,1.4203152371077232
91,1.421223354185892
92,1.4165536699985997
93,1.4218337755987178
94,1.4227670309102232
95,1.4217182842907303
96,1.424479480216241
97,1.4264476414516287
98,1.4259569699589356
99,1.427562854350029
100,1.4274853484567895
