Generation,Mean Fitness,Std Fitness
0,0.2791824135929719,0.006704252267464837
1,0.3330451569617932,0.04048611649096121
2,0.3580816878428251,0.03728069597162091
3,0.3784507735329504,0.03737702137731719
4,0.4090379198928062,0.03742942211413813
5,0.4311322853585052,0.03685224072319714
6,0.4560372790588673,0.035083448329228495
7,0.483006825716045,0.032651757108554606
8,0.4997297814844917,0.03242161364798296
9,0.5131818449797659,0.03423888817986449
10,0.5366823035053971,0.02651006481070867
11,0.5514224459923986,0.02376479011250874
12,0.5674637246301668,0.028778483400791876
13,0.5778957699648598,0.02959430542546215
14,0.5936261300882312,0.022398442011654467
15,0.6096205765881441,0.020165407467368737
16,0.6191465928570342,0.0191624994499762
17,0.6254505128966222,0.01711404289976637
18,0.6365036211037263,0.018037612383317515
19,0.6449271732246568,0.020057523443793118
20,0.6566301727394183,0.01857231807458345
21,0.6612723608860496,0.016548814351768738
22,0.6685185939768404,0.017430531623404733
23,0.676951832728671,0.018147729671774512
24,0.6857058755143443,0.016669912012486517
25,0.6885901347136645,0.015627364870428925
26,0.6935746906011118,0.011520715214011488
27,0.6988117320635658,0.014310716223797709
28,0.7037208555062444,0.015345815919067484
29,0.7094096623888829,0.016014712023305268
30,0.7133883299515318,0.015125094895920625
31,0.7164988821281846,0.016145491961873717
32,0.7230701612426245,0.017957898078877165
33,0.7264719770406093,0.019979810754862957
34,0.7285600370585246,0.0215117504189166
35,0.7329319124119053,0.02091427538999523
36,0.7364772767699203,0.019669763482223285
37,0.742085808994714,0.020073468031939833
38,0.7437973408222444,0.01939201959846038
39,0.7449768764117863,0.01853475225308025
40,0.748052193539172,0.018395795539989216
41,0.7517657719405627,0.016897692286541113
42,0.75279340025059,0.016563554270099392
43,0.7545121500916486,0.015504219003658136
44,0.7582146189104793,0.016452378960825874
45,0.7600447774289744,0.01661064893940912
46,0.7626881776367407,0.016077680575788355
47,0.7653700585660783,0.014809375276461879
48,0.7688317770430163,0.015134661795293845
49,0.7722808689712237,0.013917901944314208
50,0.774618477206121,0.013454030030206367
51,0.776236524550801,0.014629580932592381
52,0.7776829516887303,0.015697816631515166
53,0.7803165933023021,0.01525258130825746
54,0.7820909538898856,0.015365070160717049
55,0.7843006365944982,0.01412158387302861
56,0.7852885504305289,0.013817545275362107
57,0.7865275176590638,0.012455918911933424
58,0.7876737364122649,0.012627939290210185
59,0.7883627449596831,0.013418024813806715
60,0.7892804798908762,0.014406586575263355
61,0.7901354507026819,0.014532893982878967
62,0.7913812470462918,0.014422895108430667
63,0.7934225070068689,0.012452474790616237
64,0.7940691108028277,0.012341940555422336
65,0.7950883195751781,0.012983514338394703
66,0.7963725587091217,0.013312985040610742
67,0.7975536000061385,0.012199265968263146
68,0.7978552040376282,0.012239474132814426
69,0.7979204479580017,0.012171950928848242
70,0.7989832438833454,0.012331943850374017
71,0.8010372781686572,0.013278313068644422
72,0.8023470066322616,0.014521517511088863
73,0.802691207749078,0.014467106633443125
74,0.8032280074438487,0.014789768960212765
75,0.8034416126108594,0.014762146505714098
76,0.8045358656506989,0.014369938428561017
77,0.8069977007411896,0.014479886864891088
78,0.8073665544265183,0.014537807484290562
79,0.8088138736894872,0.015581715467872077
80,0.8090713952896971,0.015345958374604717
81,0.809514235454923,0.014889038135126625
82,0.8095429360452621,0.014865266338122131
83,0.8103523392967628,0.01423877985470593
84,0.8123904005313471,0.015362409225515006
85,0.8126590594610212,0.014976677697787766
86,0.8132873430586155,0.014939197014506893
87,0.8138195663718572,0.01469413497180294
88,0.8139147933590839,0.014582007670880909
89,0.8151759239630151,0.016529173415424547
90,0.8157752420440528,0.016344657521281693
91,0.8157752420440528,0.016344657521281693
92,0.8177722644166769,0.015684355271473858
93,0.8180713263720475,0.01612447944398071
94,0.8183428768526919,0.016187024153521776
95,0.8191140443394219,0.016025003357462042
96,0.8196699849479727,0.01610765070808013
97,0.8196699849479727,0.01610765070808013
98,0.820832360421701,0.015139199544544898
99,0.8210974412203885,0.015163998799545445
100,0.8214242120379747,0.01511105406614614
